,CEREB_AG,PFC_AG,PFC_1AG,CEREB_2AG,PFC_2AG,PL_1AG,PL_2AG,PL_AG,CEREB_AEA,PFC_AEA,CEREB_OEA,PFC_OEA,CEREB_PEA,PFC_PEA,PL_AEA,PL_OEA,PL_PEA,CEREB_C16Ceramid,HPC_C16Ceramid,PFC_C16Ceramid,CEREB_C18Ceramid,HPC_C18Ceramid,PFC_C18Ceramid,CEREB_C20Ceramid,HPC_C20Ceramid,PFC_C20Ceramid,PL_C16Ceramid,PL_C20Ceramid,PL_C24Ceramid,PL_C24_1Ceramid,CEREB_C18Sphinganin,HPC_C18Sphinganin,PFC_C18Sphinganin,PL_Sphinganin,PL_Sphinganin.1P,PL_Sphingosin,PL_Sphingosin.1P,PL_C16Sphinganin,PL_C18Sphinganin,PL_C24Sphinganin,PL_C24_1Sphinganin,CEREB_Sphinganin,HPC_Sphinganin,PFC_Sphinganin,CEREB_Sphingosin,HPC_Sphingosin,PFC_Sphingosin,CEREB_Sphingosin.1P,HPC_Sphingosin.1P,PFC_Sphingosin.1P,CEREB_LPA16_0,CEREB_LPA18_0,CEREB_LPA18_1,CEREB_LPA18_2,CEREB_LPA18_3,CEREB_LPA20_4,PL_LPA16_0,PL_LPA18_0,PL_LPA18_1,PL_LPA18_2,PL_LPA18_3,PL_LPA20_4,GROUP
10,3.678961590036563,3.5640414315392555,2.5674204719747102,3.443017221914636,3.0626531509062596,0.6783578333453388,1.2927563539712925,1.9482315552880105,1.9042123085050273,1.6768214401441606,2.1621530471189585,1.8409771059157194,2.3544714578368597,1.9255280860981256,-0.3543960355466113,0.6532523379962175,0.6641822358321969,2.543476975559731,2.787149109006303,2.139706561137685,4.296623494502359,5.1844834036858,4.401651961698982,3.4041213283456404,2.901703617127838,3.5747355676009036,1.3599227471082105,1.2980026397580844,2.813760227241908,2.661735722462185,3.2548158380840273,3.8804970399695486,3.3503964692952,0.7122736949319378,1.5496269752212217,0.8242618233540107,2.325868034793397,0.8042872743309126,1.1644186291681526,1.3628429829445232,1.6663280088318433,2.7067554568173633,2.7919712037437323,2.868126466493936,3.1804639280363842,3.1577836639968764,3.2523425348686774,2.1239473617796594,2.557613060346514,2.3871602212230014,2.883163222020796,2.1667620717934235,2.808717832416918,1.8580862914588459,1.7062722083805952,0.07336773709550737,1.3143085931944585,-1.1247017948720837,1.5630014476924314,2.9654852144507564,1.0876655712938665,0.11389531595340407,2
11,3.426839648176331,3.378276806376814,1.8823863286837117,3.378572225263055,3.4601790531687717,-0.032663624835254645,1.1226181003508742,1.2403313919908132,1.933243930683522,1.7834926712160084,2.1823870848316056,1.830086849037942,2.375055423860548,2.3593824410619253,-0.12239286580331858,0.22984992808590118,1.001659939881137,2.3838629835437644,2.0710266139468683,2.8750373171205963,4.683740542589657,3.8345312453980993,4.5661075340165125,2.880475264535512,2.839407883469708,3.373172653798376,1.4029269049342927,1.5368665021703827,2.698213699406864,2.9621622510527454,2.84675114397203,3.940109145805497,3.236569881334558,0.42689299313771933,1.3197251054418815,0.6813024338167604,2.1352761232859643,1.205172092565434,1.2806209088201586,1.8814467232131804,1.6325061922163409,2.622688057415398,2.5907205984798947,2.5618968841498817,3.2065745699649533,3.3424630264901762,3.209197268553986,2.8753163626913456,2.9120927673548955,2.5529335241624582,2.8636678255922416,2.2003066399682187,2.2262914515742507,2.2652652913487974,1.7745130593614729,1.4503716669699338,1.4327322010328436,0.7208138931195661,1.6962406433531414,2.6975208229483645,0.06993321165039934,1.093214458272665,3
12,3.306549001772804,3.362223907189951,1.7012403359723436,3.3496586588097603,3.282353689671832,0.6216243410011096,0.9080098995386399,1.7886770143291564,1.8256748298576055,2.016116947881498,2.039683722252174,1.962489338931492,2.516414626299153,2.326125342435535,-0.25865037098221033,0.1762418301870788,0.6942625938897469,2.351660746492227,2.9501947723263724,2.127147766230789,4.503036908460269,4.380001335270523,5.046986779331062,2.3959931220015873,3.362264440045395,3.6756156522819152,1.420702277305242,0.8082954558422502,2.8140171911073892,2.7374039286933627,3.7117751885479833,4.079672227497888,3.5001549152131757,0.3193410822271348,1.232193258479487,0.6303776886762578,2.05390509239845,0.7978510934306782,1.2155491297215038,1.689822377102001,1.730331584193465,2.506163052674573,2.410447940657084,2.6203667159700226,3.360032307442722,3.188674671292601,3.2876529805747854,2.3129322751808035,2.965690278729144,2.5719917147115687,3.164488479889255,2.5343735831625382,2.6455805399042656,1.8574305483835578,-0.49225254561399034,1.5332621011952876,1.6051372088582094,-0.5884680058863531,1.4286528897644113,2.797806275743806,0.4660857414191788,0.23270943257985643,1
13,3.7065849675594684,3.4059404476482382,2.4012453976923123,3.6246395637131243,3.282704235869476,-0.24606240505157106,1.5078361476717304,1.8428702634775123,1.7964601268658005,1.8600122841885345,2.088805362031087,1.926048485198288,2.27937107847819,2.2237751854787144,-0.12276640868247504,0.4856489317896571,0.14171553518242488,2.5644173413892877,2.007231976307165,2.5071351668449067,4.714768490930422,5.8160721584271275,4.717342172249668,2.7646441073115025,2.5638989691470413,3.4613947355186547,1.2309035436332165,1.0472548022840367,2.819232382866005,2.5294893140384636,3.435780263123725,3.744773876000604,3.3359065383460704,0.10621049464315702,0.9195932213750703,0.5130996731466466,2.044500776262799,1.2029926531843962,1.6217812561191707,1.3129533056672356,1.790419472804598,2.593621777638214,2.290815668894382,2.872500360161545,3.4810346301249293,3.1465536913887604,3.390508619612619,2.5680523379212636,2.916510320885063,2.403295018605818,3.0527220247430837,2.5463889028940816,2.5630014717141876,2.0590332353833807,1.2832821475767884,1.7833248869881524,1.5029900206102895,-0.9763238478680408,0.4267906439985556,3.0065810469391554,0.5430019823003622,0.3255862205624482,3
14,3.55078047009824,3.3293747308814603,2.253577758763582,3.467724292276052,3.148791547832156,0.9731386702618124,1.6061779119032429,1.2028795886733168,1.785731435992927,1.8990053479227247,2.1367467987511306,1.918778159159818,2.2452330332904915,2.2711231376080967,-0.10837139746011143,0.7902524885305182,0.20404591901543567,2.6339646334125084,3.032439900599771,1.7827091171072742,4.352780372535961,5.099833907732477,4.878876829588707,3.1515687651395554,2.66353416500856,3.6165978131571355,1.5964759790309715,0.9902251828202434,2.5323129703090568,2.777964503630698,3.6279265631242503,3.367865141511412,3.1794816657711378,0.16939011039152596,1.0640178847550446,0.801314292971008,2.196451547199931,1.1642980783973993,0.4355592652641238,1.5846383423792427,1.6740914371786701,2.5668192377856185,2.4302513987238394,2.3746286321798014,3.0898958894014017,3.127624598430025,3.34728352381196,2.1617647916048517,2.7817907617994018,2.8576800607524397,3.535719700234901,2.4873441603182775,2.5067486497605858,1.472372487641582,1.0012938178359423,0.7516703454826199,1.5273606937820674,-0.3942244291809799,1.7614522436481799,2.975776624580854,1.286651412730508,0.8972689937708301,3
15,3.4249078337605403,3.409223588452153,1.988118942489628,3.3714819646961303,3.309163700963664,0.48796476836289054,0.9628221780357158,1.356897000203189,1.9253639062789187,1.9576341445121805,2.1554759428042,1.9439032035197805,2.2425039618680747,2.355352475927671,-0.27705316155232246,0.5181730453263206,0.05442041034730255,2.4673145913895835,2.8951224574035255,2.5970783061423273,4.57199676162572,4.198557221157723,4.622997197839716,2.9430317737082055,2.8619316624093076,3.57420165936949,1.2835340528101398,1.4426916358993709,2.715355511933017,2.7034280443916674,3.5273773749885033,3.8461967320716695,3.7789742981068226,0.600036423177135,1.0176573075493562,0.21412294331648096,2.2469938120272586,1.1552760539167228,1.0950163541086282,1.5427849636277626,1.8029774736065438,2.6634595741434506,2.8058868448606367,2.7846441783176634,3.3069709227982784,3.207778290597909,3.145991754953912,2.5323207946708237,2.731885189091339,2.384925239954482,3.5073447280171073,2.7423795530971424,2.791986724264313,1.7782960054956207,1.0434545330112246,1.2459228306533587,1.0842042099314955,0.25507713794326403,1.3524393755049844,2.9266723614579706,1.1405627611134983,1.0398595860319237,1
16,3.5131926339768196,3.37484090446219,2.015745578174932,3.728906306793887,3.039449210975935,0.9026928975379399,1.3207563386489807,1.567081790073963,1.8601564842166036,1.6418711171189475,2.0274724219242177,1.8432615393606142,2.0905093253424556,2.37190533027052,-0.13539962865822364,0.6168260486079445,-1.0343702055592083,2.3955671996045425,2.5413417588688256,2.385909712457297,4.488761755682986,4.450934204563713,4.57780481816755,2.462086349506828,3.1474031430878227,3.284827136058555,1.2205169702033727,1.273916249459795,2.873395160770517,2.875531496906782,3.1502436618063197,4.114485964220017,3.4917234586048584,0.27398865246842813,1.3141698191135334,0.8399264748646963,2.3004168071478692,1.5777527486701102,1.1805451412125483,1.6094710285244247,1.673649270770261,2.805447894657878,2.7890295888928955,2.8617958982367178,3.174270185257682,3.2174565834120226,3.140086106032868,2.6858519552915743,2.538769015175078,2.6605285550386895,3.3568214361239375,2.2273101402538216,2.6851113030770706,1.9297135679499258,1.5613998145963053,1.2568170997144679,1.4194408094933046,-1.1233847706608457,1.3468693673910026,2.676339566224704,0.40434132597884276,0.8467846119047524,1
17,3.530592783847059,3.358113416968092,1.7591365780456516,3.481360685892079,3.3737437752824158,-0.10008942875705018,1.0445944400741616,1.5878137132247692,1.9039339287537986,2.049108425141889,2.153647616622007,1.7325098096713785,2.0761886529940807,2.3135993985969163,-0.45507679785569155,0.41529382848264923,-0.5060440530187651,2.371051256451664,2.7891128957420674,2.2350062637079406,4.147825835682547,5.358967300801133,4.61866227972857,2.901999679204103,2.749674428149313,3.6642266035489692,1.289453719530719,1.2662957277984106,2.719683508105307,2.6652306345378443,3.276756220600233,3.8881087024407375,3.337025740541148,0.21254446475163158,1.3980939549322509,0.38569124273244737,2.323684425640011,0.9311710497286279,0.9511582826312229,1.438841944017321,1.5838528373906549,2.511587613338489,2.6343423427480173,2.855169321114929,3.1540066527216415,3.2978378703351283,3.1882970499153696,2.2612683850454935,2.718618189699434,2.7140414790655183,3.051910179053414,2.2005629709175833,2.450103541435422,2.5217127314844636,1.4630254290203935,1.3582015141842079,1.3742542702873461,-0.6843164480372784,1.4959923462944118,3.012379516729097,1.0509313571243701,0.5754822320426763,2
18,3.4398926501858798,3.227395527509299,2.113845051050489,3.413599445086644,3.074289662540016,0.07675036606415686,1.6212518241706464,1.3803830038219262,1.952976393803284,1.4837872786858581,1.948428171328985,1.9742304283464986,2.036487747951147,2.317989294089143,-0.47293372803902967,0.4926940960284429,0.220779895134757,2.191532208718672,2.158937439082038,2.4223220755099972,4.625647353465052,4.880389183398982,4.576499302131751,2.537506664271265,2.529819824620251,3.1418070655143895,1.415930225100004,1.2979385579349445,2.8583126612870045,2.6390915969307427,3.2551608070059537,2.867117911013003,3.7551013861837323,0.38633553713262975,1.4024606840855731,1.4534369291207627,2.4226638294898932,1.2949262226124427,2.08002949488424,1.7894707990751533,1.7334483107721235,2.5198661756588008,2.8336135434301863,2.889339790332909,3.354324387359983,3.1499258691450356,3.3756648870641124,2.5828633036378648,2.8765204615040494,2.372831878035716,3.1089698895861893,2.323516812129334,2.5194491569890776,1.1862200394299753,-0.9008147809153677,0.8027004151826437,1.3696530032859289,-1.4413229009348487,1.4067347240614874,2.6019588788089885,0.8447793196573846,0.2142072686188662,2
19,3.59870368795179,3.3336240511405895,2.1871042593263756,3.357114093828483,3.104186545972746,0.20611999689074628,1.3411892874457976,2.020539112153759,1.7881786852712171,1.6529570471250281,2.179296664384225,1.735267989643757,2.20248379355077,1.9712823262915278,-0.17612967924757783,0.3258135604300896,0.7180260581936222,2.0013573681032453,2.292994601074118,2.3546290400053786,4.3240463464585694,3.8878109813281894,4.376371988922175,2.5893410205662306,3.0607264516187698,3.6259648874251407,1.1393950712513676,0.9388698157432314,2.9861669255101857,2.5986702298268956,3.1798621706868473,3.5072895982139647,3.327596519449144,0.44593971212790307,1.903965735775882,0.2691272965776067,2.048480459255417,0.9701667987055266,1.3655795175213892,1.5965455059582203,1.7200785656553232,2.87962347337176,2.5476326742402464,2.8341561659531203,3.1718651000335143,3.301117641033312,3.3945938660215056,2.5624942697453026,2.614168575580457,2.603446265148019,3.1769312696948844,2.135079939274019,2.588196849499751,1.6573922940857322,1.4368007335879072,1.596497587261048,1.1752669512955567,-0.9333493362311239,1.816715490572189,2.8819698570933787,0.6932535656711509,0.015333225241545234,2
20,3.5952294418174437,3.3621820757355128,2.1056416433681395,3.344191475588563,3.3194035120974528,0.31501300135325194,1.7212973489525678,1.533628074267519,1.9015736892699808,1.7957421207319144,1.888052292356796,2.0216774125064085,2.2851005422101403,1.8164236055351408,-0.07277574361822783,0.7206130305241808,-0.49187357203532667,2.242188404447015,2.461164375484747,1.9554821630108608,4.148949969216919,4.8943706824197735,4.8480409235254,2.538756407487107,3.453493859360018,3.5642563958499536,1.2322957542548398,0.9342284169319754,2.6927523283246404,2.6303672341160524,3.8007919366112266,3.5109431412389767,3.675820018681936,0.4733486912943631,1.158908496814646,1.0389963009372445,2.302408915337906,1.3111286534411917,-0.8451502114358678,1.3716552378421025,1.7768277886328356,2.5971630049218764,2.592356281114988,2.699737398385007,3.1656590882015125,3.384734689952687,3.433959339546671,2.7714007867853376,2.6287142167144375,2.412177955557681,3.1499148572788775,2.5464205453747657,2.5552501683787434,2.017778640452056,1.1662224179125902,1.632334335426763,1.394472204937337,-0.7488813223307267,1.4205689876055076,3.103135370503078,0.5727580406872417,0.5595281995527128,3
21,3.5066780425509796,3.4254062683799043,1.9171849057467647,3.3884630895901804,3.06540266772638,0.9397718862422607,1.3535156704054965,1.4352177148381071,1.7848360598928388,1.8451066277408925,1.9395588707762583,1.6762061529491936,2.0010853211854887,2.265001122416798,-0.30700190836474656,0.2823329103391578,0.8008520949564886,2.117913326609312,2.2592001645253084,1.8594426001376352,4.4761684054969155,4.401258894649011,4.602011233936742,2.6810632844336806,2.8895318382786237,3.4611146485976136,1.6288298106698926,1.574275764744295,2.81862545993503,2.5856255570349576,3.4530519743717547,3.535279308146982,3.319293975506472,0.038628586760855343,1.082405684662921,0.39400953015704654,2.153090631175158,0.7084362930432588,1.5354585653980777,2.04978740667842,1.560947731256939,2.7023963071575023,2.555234569616847,2.7893356961145237,3.3744082524994834,3.1448078427441617,3.1926587893741964,2.7955760205046984,2.788540218757813,2.3379729031073584,3.373597706293722,2.367683565970046,2.533460919999147,1.4655166451248298,1.6815376614409627,1.3445317791565747,1.6137575367411459,-0.6165139376587899,1.3539082766665822,2.7956796304643823,1.2138934698080617,0.35545215892462473,3
22,3.033555305632579,3.5896792016337566,1.8219713425206618,3.5522932720064846,3.120894287014594,0.14010573636650014,1.124183634871804,1.132272774734337,1.7097205667651252,1.635300149663404,1.838429095552373,1.946833049504035,2.277966815363661,2.23025802884154,-0.31504356306709413,0.3539958605819372,0.28084017207400946,2.329757826000758,2.298733616386733,2.401777039256908,4.3696132030979165,4.216494004325823,4.456827674583128,2.9279577400133356,3.0900725376492777,3.409239219452125,1.3501745011781672,1.3564878107944631,2.73917980563079,2.864518841539628,2.950780163505676,3.035696644267599,3.6891737820961263,0.48093526652304375,1.2384071083024775,0.5242242563976395,2.117709397318313,0.9464645371350797,1.611790523491317,1.6712682081196768,1.7478052746309038,2.571293590196403,2.391449880297915,2.7523684139916997,3.1599117953888864,3.2049928001713406,3.352744251108276,2.542401804272689,2.730256941162145,2.4727244099652683,3.1855353371490707,2.5039454912829986,2.5528297847835453,0.8103763910423267,0.6153708732019946,0.18366147232046048,1.6354436793160037,-0.3606845419543734,1.0666108181805543,2.858096931998251,0.4115928098126847,0.7440437893681731,1
